"user_id","sex","age","region","bundle","num_sessions","avg_session","service","order_date","price","fuel","cinema","vkusvill","travel","restaurants","concerts","games","books","theater","sports","beauty","flowers","technology"
"45355","F","15","Тюменская область","No bundle","42","84","Кино","2022-09-18","73","0","1","0","0","0","0","0","0","0","0","0","0","0"
"65014","M","17","foreign","No bundle","474","120","Вкусвилл","2022-10-25","291","0","0","1","0","0","0","0","0","0","0","0","0","0"
"27105","M","16","Иркутская область","No bundle","2461","159","Кино","2022-12-08","129","0","1","0","0","0","0","0","0","0","0","0","0","0"
"84790","M","16","Воронежская область","No bundle","449","45","Кино","2022-07-25","103","0","1","0","0","0","0","0","0","0","0","0","0","0"
"77241","F","17","Кемеровская область","No bundle","957","62","Кино","2022-10-07","136","0","1","0","0","0","0","0","0","0","0","0","0","0"
"90296","F","17","Москва","Tinkoff Premium","783","106","Путешествия","2022-07-12","10881","0","0","0","1","0","0","0","0","0","0","0","0","0"
"54228","M","16","Московская область","No bundle","595","62","Кино","2022-07-21","211","0","1","0","0","0","0","0","0","0","0","0","0","0"
"29846","M","17","Ульяновская область","No bundle","","","Кино","2022-02-23","232","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-04-18","4453","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-01-07","6450","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-10-02","3856","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-01-24","10707","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-06-29","4270","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10346","F","16","Удмуртская республика","No bundle","12","41","Кино","2022-08-30","80","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-04","4593","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-01-08","4584","0","0","0","1","0","0","0","0","0","0","0","0","0"
"37673","F","14","Республика Татарстан","No bundle","298","69","Кино","2022-12-27","42","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27912","M","16","Красноярский край","No bundle","842","65","Путешествия","2022-05-14","14168","0","0","0","1","0","0","0","0","0","0","0","0","0"
"62884","M","15","Республика Татарстан","No bundle","612","52","Вкусвилл","2022-12-11","739","0","0","1","0","0","0","0","0","0","0","0","0","0"
"82630","M","16","Краснодарский край","Tinkoff Pro","2138","73","Кино","2022-01-01","120","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80823","M","17","Свердловская область","Tinkoff Pro","1308","81","Топливо","2022-10-15","82","1","0","0","0","0","0","0","0","0","0","0","0","0"
"109","F","15","Республика Татарстан","No bundle","289","70","Кино","2022-11-03","108","0","1","0","0","0","0","0","0","0","0","0","0","0"
"87057","M","15","Нижегородская область","Tinkoff Pro","349","53","Кино","2022-02-09","113","0","1","0","0","0","0","0","0","0","0","0","0","0"
"63616","M","17","Москва","No bundle","1285","122","Концерты","2022-09-16","469","0","0","0","0","0","1","0","0","0","0","0","0","0"
"18060","F","17","Тюменская область","No bundle","579","75","Кино","2022-02-04","178","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20828","M","17","Волгоградская область","No bundle","1981","63","Рестораны","2022-10-23","595","0","0","0","0","1","0","0","0","0","0","0","0","0"
"51765","M","17","Москва","Tinkoff Premium","871","106","Путешествия","2022-07-28","2125","0","0","0","1","0","0","0","0","0","0","0","0","0"
"36658","F","14","Тюменская область","No bundle","1","859","Кино","2022-04-29","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9001","M","17","Ростовская область","Tinkoff Pro","1105","76","Путешествия","2022-10-29","1087","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2375","M","14","Красноярский край","No bundle","280","91","Концерты","2022-11-22","234","0","0","0","0","0","1","0","0","0","0","0","0","0"
"28344","","14","Московская область","No bundle","18","76","Кино","2022-02-05","80","0","1","0","0","0","0","0","0","0","0","0","0","0"
"5720","","14","Воронежская область","No bundle","99","71","Кино","2022-07-17","117","0","1","0","0","0","0","0","0","0","0","0","0","0"
"65880","M","16","Московская область","No bundle","988","104","Театр","2022-11-25","1338","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2195","M","16","Кемеровская область","No bundle","828","101","Топливо","2022-11-01","612","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2195","M","16","Кемеровская область","No bundle","828","101","Топливо","2022-11-20","539","1","0","0","0","0","0","0","0","0","0","0","0","0"
"44269","M","17","Республика Башкортостан","No bundle","528","60","Кино","2022-01-02","192","0","1","0","0","0","0","0","0","0","0","0","0","0"
"57973","F","17","Приморский край","No bundle","85","100","Путешествия","2022-11-24","5603","0","0","0","1","0","0","0","0","0","0","0","0","0"
"90281","F","16","Пермский край","No bundle","223","78","Топливо","2022-04-30","302","1","0","0","0","0","0","0","0","0","0","0","0","0"
"55231","F","17","Томская область","No bundle","800","90","Топливо","2022-07-08","57","1","0","0","0","0","0","0","0","0","0","0","0","0"
"23876","M","16","Санкт-Петербург","No bundle","1211","22","Кино","2022-02-26","563","0","1","0","0","0","0","0","0","0","0","0","0","0"
"98357","F","17","Краснодарский край","No bundle","25","81","Кино","2022-01-04","235","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1364","M","17","Архангельская область","No bundle","839","126","Путешествия","2022-11-21","2712","0","0","0","1","0","0","0","0","0","0","0","0","0"
"88084","M","14","Алтайский край","Tinkoff Pro","691","120","Кино","2022-05-03","63","0","1","0","0","0","0","0","0","0","0","0","0","0"
"19089","M","15","Приморский край","Tinkoff Pro","1218","117","Кино","2022-05-07","317","0","1","0","0","0","0","0","0","0","0","0","0","0"
"25532","F","17","Ханты-Мансийский автономный округ","No bundle","425","82","Концерты","2022-10-06","211","0","0","0","0","0","1","0","0","0","0","0","0","0"
"76766","M","16","Свердловская область","No bundle","517","35","Кино","2022-07-23","155","0","1","0","0","0","0","0","0","0","0","0","0","0"
"79230","F","15","Республика Татарстан","Tinkoff Pro","1604","42","Кино","2022-02-01","80","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27461","M","17","Республика Татарстан","No bundle","2095","116","Кино","2022-06-22","140","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2845","M","17","Кемеровская область","No bundle","481","113","Кино","2022-01-09","127","0","1","0","0","0","0","0","0","0","0","0","0","0"
"12512","F","17","Москва","No bundle","291","107","Путешествия","2022-10-21","1410","0","0","0","1","0","0","0","0","0","0","0","0","0"
"27461","M","17","Республика Татарстан","No bundle","2095","116","Кино","2022-06-24","277","0","1","0","0","0","0","0","0","0","0","0","0","0"
"50638","M","17","Санкт-Петербург","No bundle","513","110","Топливо","2022-06-09","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"77649","M","17","Санкт-Петербург","Tinkoff Premium","1483","72","Кино","2022-08-19","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"57189","M","16","Москва","No bundle","3247","131","Кино","2022-04-13","131","0","1","0","0","0","0","0","0","0","0","0","0","0"
"61477","F","15","Ханты-Мансийский автономный округ","No bundle","1374","58","Кино","2022-08-16","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"61477","F","15","Ханты-Мансийский автономный округ","No bundle","1374","58","Кино","2022-09-21","56","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7058","M","16","Московская область","No bundle","440","78","Кино","2022-12-03","235","0","1","0","0","0","0","0","0","0","0","0","0","0"
"97244","F","16","Москва","No bundle","521","102","Путешествия","2022-01-12","3743","0","0","0","1","0","0","0","0","0","0","0","0","0"
"52322","M","16","Тюменская область","No bundle","3149","138","Топливо","2022-07-14","122","1","0","0","0","0","0","0","0","0","0","0","0","0"
"88794","M","16","Волгоградская область","No bundle","259","86","Игры","2022-12-14","2","0","0","0","0","0","0","1","0","0","0","0","0","0"
"72630","M","17","Московская область","No bundle","2828","101","Кино","2022-06-14","89","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7371","M","17","Ханты-Мансийский автономный округ","Tinkoff Pro","734","82","Кино","2022-02-12","77","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3242","M","16","Москва","No bundle","502","108","Кино","2022-11-12","183","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9953","F","16","Санкт-Петербург","No bundle","698","52","Кино","2022-08-17","35","0","1","0","0","0","0","0","0","0","0","0","0","0"
"96010","F","17","Красноярский край","Tinkoff Premium","210","95","Путешествия","2022-08-03","17207","0","0","0","1","0","0","0","0","0","0","0","0","0"
